pcode_st,name_st,pcode_dt,name_dt,pcode_ts,name_ts,hh_t,hh_m,hh_f,pop_hh,pop_ins,usuact_10ab_t,usuact_10ab_govemp_t,usuact_10ab_priemp_t,usuact_10ab_empyr_t,usuact_10ab_ownacc_t,usuact_10ab_unpfam_t,usuact_10ab_seekw_t,usuact_10ab_nseekw_t,usuact_10ab_stu_t,usuact_10ab_hhwork_t,usuact_10ab_retir_t,usuact_10ab_ill_t,usuact_10ab_oth_t,usuact_10ab_m,usuact_10ab_govemp_m,usuact_10ab_priemp_m,usuact_10ab_empyr_m,usuact_10ab_ownacc_m,usuact_10ab_unpfam_m,usuact_10ab_seekw_m,usuact_10ab_nseekw_m,usuact_10ab_stu_m,usuact_10ab_hhwork_m,usuact_10ab_retir_m,usuact_10ab_ill_m,usuact_10ab_oth_m,usuact_10ab_f,usuact_10ab_govemp_f,usuact_10ab_priemp_f,usuact_10ab_empyr_f,usuact_10ab_ownacc_f,usuact_10ab_unpfam_f,usuact_10ab_seekw_f,usuact_10ab_nseekw_f,usuact_10ab_stu_f,usuact_10ab_hhwork_f,usuact_10ab_retir_f,usuact_10ab_ill_f,usuact_10ab_oth_f,idcard_10ab_t,idcard_10ab_citi_t,idcard_10ab_assc_t,idcard_10ab_natu_t,idcard_10ab_natreg_t,idcard_10ab_relig_t,idcard_10ab_temp_t,idcard_10ab_forreg_t,idcard_10ab_forpp_t,idcard_10ab_non_t
MMR222,Shan,MMR015D005,Laukkaing,MMR015022,Laukkaing,15181,12761,2420,83860,10990,74236,2942,10196,1635,17448,9690,1675,545,10667,11756,3823,339,3520,39649,2575,6516,1141,12819,5173,1031,317,5766,618,1491,189,2013,34587,367,3680,494,4629,4517,644,228,4901,11138,2332,150,1507,74236,12954,19,652,27864,44,1076,1580,398,29649
MMR222,Shan,MMR015D005,Laukkaing,MMR015023,Konkyan,9665,8538,1127,59565,497,45657,444,1661,292,12749,16622,1145,217,5199,4168,2351,298,511,23771,334,1172,246,9186,7002,658,115,2842,809,998,154,255,21886,110,489,46,3563,9620,487,102,2357,3359,1353,144,256,45657,1088,5,155,19910,9,52,6,77,24355
MMR222,Shan,MMR015D006,Hopang,MMR015021,Hopang,11216,9348,1868,59438,1662,46466,1062,5909,527,17266,6086,714,224,5641,5170,2552,263,1052,23969,772,3821,313,10674,2863,436,135,2870,324,981,139,641,22497,290,2088,214,6592,3223,278,89,2771,4846,1571,124,411,46466,13642,29,87,1986,104,672,17,13,29916
MMR222,Shan,MMR015D006,Hopang,MMR015008,Mongmao,10445,9519,926,69364,1319,52240,365,804,724,25025,7986,1132,188,6344,3886,3024,115,2647,27047,223,528,465,14458,3437,677,121,3514,627,1472,59,1466,25193,142,276,259,10567,4549,455,67,2830,3259,1552,56,1181,52240,967,103,78,5,2,74,10,59,50942
MMR222,Shan,MMR015D006,Hopang,MMR015007,Pangwaun,13969,12929,1040,96940,157,71943,89,282,1394,35665,10522,1588,398,9605,5255,2960,381,3804,36369,74,174,726,19863,4972,916,245,5053,959,1308,171,1908,35574,15,108,668,15802,5550,672,153,4552,4296,1652,210,1896,71943,1117,66,114,1,1,51,6,49,70538
MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,3318,2996,322,19050,682,13799,465,346,98,3470,5427,61,133,890,1825,598,60,426,7058,386,268,93,2818,2024,47,96,448,254,229,26,369,6741,79,78,5,652,3403,14,37,442,1571,369,34,57,13799,6606,5,16,22,33,4,0,4,7109
MMR222,Shan,MMR015D007,Matman,MMR015005,Pangsang,16457,14677,1780,88732,17240,81011,1154,16449,1792,22276,14430,1197,884,7274,8889,3470,303,2893,42395,845,10494,1124,13359,6452,779,539,3971,1290,1451,149,1942,38616,309,5955,668,8917,7978,418,345,3303,7599,2019,154,951,81011,9314,493,111,445,206,576,819,206,68841
MMR222,Shan,MMR015D007,Matman,MMR015006,Narphan,16474,15088,1386,114724,1456,86025,326,2612,820,36339,16488,2414,928,8427,7157,4506,396,5612,44107,265,1476,429,21161,7750,1326,506,4765,1361,2000,187,2881,41918,61,1136,391,15178,8738,1088,422,3662,5796,2506,209,2731,86025,917,18,86,3,6,830,2,36,84127
MMR222,Shan,MMR016D001,Kengtung,MMR016001,Kengtung,34096,27731,6365,162222,9398,136874,7599,11249,1678,35621,26895,1955,420,17375,20197,6229,685,6971,70013,5717,8113,1181,23083,12831,1179,275,7771,1916,2460,357,5130,66861,1882,3136,497,12538,14064,776,145,9604,18281,3769,328,1841,136874,113813,162,204,413,577,527,29,136,21013
MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,8025,7253,772,42654,1874,33997,902,493,170,11219,7864,306,650,1506,6430,1984,103,2370,17707,750,385,125,7303,3941,170,359,857,1329,843,53,1592,16290,152,108,45,3916,3923,136,291,649,5101,1141,50,778,33997,17456,9,25,12,66,79,162,10,16178
MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,19404,17610,1794,102992,4653,84529,680,4194,3064,23299,27688,1188,459,7496,8867,4327,275,2992,43396,548,2934,2465,15708,11848,644,309,4030,1163,1717,135,1895,41133,132,1260,599,7591,15840,544,150,3466,7704,2610,140,1097,84529,19708,68,53,173,84,363,373,43,63664
MMR222,Shan,MMR016D001,Kengtung,MMR016005,Mongla,5208,4734,474,27691,15377,37058,151,11578,695,7548,7831,723,527,1815,3454,1180,69,1487,19293,75,6205,488,5568,3086,439,275,916,530,450,36,1225,17765,76,5373,207,1980,4745,284,252,899,2924,730,33,262,37058,14579,24,31,328,16,533,586,7793,13168
MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,19111,16800,2311,97313,7336,75472,3138,13781,561,20296,10437,632,693,9090,11451,2333,350,2710,40518,2724,9110,421,14107,4733,388,442,4746,1144,860,185,1658,34954,414,4671,140,6189,5704,244,251,4344,10307,1473,165,1052,75472,42487,62,41,92,109,578,13,11,32079
MMR222,Shan,MMR016D002,Monghsat,MMR016007,Mongping,13299,11353,1946,65886,2947,50745,1376,1711,218,16834,15592,632,158,3126,6844,2038,223,1993,25902,1081,1216,149,11756,6587,407,106,1483,558,855,98,1606,24843,295,495,69,5078,9005,225,52,1643,6286,1183,125,387,50745,32700,10,44,100,122,118,1,4,17646
MMR222,Shan,MMR016D002,Monghsat,MMR016008,Mongton,12521,10924,1597,62072,8017,53308,1872,10159,374,17629,6683,686,418,5886,6654,1659,295,993,29773,1644,7451,262,10954,3514,486,252,3099,659,679,163,610,23535,228,2708,112,6675,3169,200,166,2787,5995,980,132,383,53308,26460,25,33,85,104,657,3,35,25906
MMR222,Shan,MMR016D003,Tachileik,MMR016009,Tachileik,37673,29596,8077,167493,9820,144784,3677,30700,2373,38503,15677,2821,1159,15425,21082,6978,675,5714,73698,2605,20719,1444,23387,7064,1650,723,7275,1710,2723,372,4026,71086,1072,9981,929,15116,8613,1171,436,8150,19372,4255,303,1688,144784,123514,121,205,759,655,807,39,243,18441
MMR222,Shan,MMR016D004,Monghpyak,MMR016010,Monghpyak,6165,5207,958,28235,2321,23108,1959,1309,179,6938,4591,269,247,2207,3491,1094,68,756,12449,1663,1086,143,5155,1731,164,157,984,299,419,33,615,10659,296,223,36,1783,2860,105,90,1223,3192,675,35,141,23108,19644,2,20,45,83,37,0,4,3273
MMR222,Shan,MMR016D004,Monghpyak,MMR016011,Mongyawng,17196,15505,1691,75413,4477,65051,1520,3346,750,24124,17313,736,293,5235,6092,3725,389,1528,34398,1196,2445,460,16295,7252,390,176,2808,531,1348,214,1283,30653,324,901,290,7829,10061,346,117,2427,5561,2377,175,245,65051,34845,96,92,159,132,995,440,221,28071
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017002,Kangyidaunt,42966,35963,7003,175779,2211,143214,2434,29995,9542,21169,11708,2681,400,18397,31600,5647,1538,8103,69312,1162,20030,8101,15176,5316,1514,253,9255,521,2164,792,5028,73902,1272,9965,1441,5993,6392,1167,147,9142,31079,3483,746,3075,143214,102455,93,108,298,474,143,16,25,39602
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017007,Kyaunggon,41402,33801,7601,160722,2313,132969,2054,34902,8710,20079,11529,1910,263,16443,26267,5814,1413,3585,63413,895,22229,6971,13636,4560,1005,150,8025,542,2349,693,2358,69556,1159,12673,1739,6443,6969,905,113,8418,25725,3465,720,1227,132969,93028,25,153,575,399,182,4,32,38571
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017005,Kyonpyaw,59488,48369,11119,233103,2624,191047,3182,40602,9980,29943,14991,3694,371,25326,41932,9588,1968,9470,91229,1332,28036,8157,20759,6767,2173,236,12424,664,3861,1022,5798,99818,1850,12566,1823,9184,8224,1521,135,12902,41268,5727,946,3672,191047,127522,70,193,735,685,105,1,19,61717
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,76652,65273,11379,320532,3947,258893,4738,47321,9362,50237,17919,7261,1246,34117,63990,12840,2336,7526,129841,2590,39172,7880,37031,8438,4505,656,16604,1401,5216,1248,5100,129052,2148,8149,1482,13206,9481,2756,590,17513,62589,7624,1088,2426,258893,174257,110,322,1402,571,244,20,41,81926
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,85687,68002,17685,353610,27375,318371,16056,65406,8064,57052,13972,6772,960,41873,68859,17568,2634,19155,153090,9292,44526,6102,38143,6680,4142,633,20476,1761,7505,1380,12450,165281,6764,20880,1962,18909,7292,2630,327,21397,67098,10063,1254,6705,318371,246911,828,652,1282,1683,570,194,384,65867
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006,Yegyi,50715,41174,9541,191401,2699,160014,3180,26808,9668,24841,9107,3561,484,19944,41707,8792,1421,10501,75170,1570,19352,8106,17578,4175,2222,330,10027,710,3459,705,6936,84844,1610,7456,1562,7263,4932,1339,154,9917,40997,5333,716,3565,160014,116963,97,173,1237,683,303,7,29,40522
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017003,Thabaung,37237,30467,6770,152562,1838,122899,3776,21683,7335,20085,10956,2264,374,17249,27236,4772,1063,6106,59771,1888,15033,6117,14644,4951,1363,227,8397,762,1886,533,3970,63128,1888,6650,1218,5441,6005,901,147,8852,26474,2886,530,2136,122899,81760,53,135,849,378,115,8,58,39543
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017025,Kyaiklat,43748,35568,8180,186269,7071,154195,2323,28486,5623,29165,13437,2514,388,20669,31560,7224,1507,11299,74995,844,18554,4353,21213,6413,1567,235,10307,561,2734,800,7414,79200,1479,9932,1270,7952,7024,947,153,10362,30999,4490,707,3885,154195,116522,55,557,549,604,183,44,39,35642
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,48610,37330,11280,197678,5248,162226,2484,33010,8213,27534,9942,3178,550,23046,40560,7404,1548,4757,79140,908,25581,6805,19348,4811,2081,335,11322,835,2911,835,3368,83086,1576,7429,1408,8186,5131,1097,215,11724,39725,4493,713,1389,162226,112170,129,389,602,776,210,19,37,47894
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017023,Pyapon,69416,56376,13040,306375,7747,246565,4164,50749,6852,39934,11438,5071,1175,36002,61811,11122,2540,15707,121614,1946,39281,5530,28712,7094,3214,709,17990,1458,4322,1443,9915,124951,2218,11468,1322,11222,4344,1857,466,18012,60353,6800,1097,5792,246565,157860,174,497,771,1146,211,96,67,85743
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,75987,62176,13811,317128,5537,251507,3817,44372,10602,46009,20680,4060,666,36390,53309,10249,2689,18664,123419,1570,31590,8587,33202,8902,2561,410,18117,1234,3818,1363,12065,128088,2247,12782,2015,12807,11778,1499,256,18273,52075,6431,1326,6599,251507,145802,123,421,1690,1037,632,33,75,101694
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,51201,41396,9805,209950,5956,175262,3256,32666,3854,44647,15373,1873,421,21458,33821,8980,1760,7153,85275,1769,21659,2944,29216,6960,1224,279,10741,825,3681,900,5077,89987,1487,11007,910,15431,8413,649,142,10717,32996,5299,860,2076,175262,127623,51,197,1128,884,153,40,33,45153
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017022,Danubyu,44797,35317,9480,176714,2639,147329,2751,26439,4059,27871,8759,2373,242,17461,33370,8747,1528,13729,69542,1249,17887,3256,18926,4085,1383,153,8621,787,3474,776,8945,77787,1502,8552,803,8945,4674,990,89,8840,32583,5273,752,4784,147329,106845,61,191,1627,767,72,10,15,37741
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,60277,50450,9827,261290,3306,213376,2707,28787,7624,62007,26619,5957,479,25334,30130,9772,1819,12141,102490,1232,18388,5281,37290,10981,3617,296,12597,823,3960,912,7113,110886,1475,10399,2343,24717,15638,2340,183,12737,29307,5812,907,5028,213376,132401,147,392,1338,759,258,28,45,78008
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,71804,57959,13845,306701,7392,252214,5403,49444,12161,51783,23560,3752,506,37020,46130,12359,2162,7934,121665,2443,32499,8626,34496,10175,2244,310,18218,1228,5044,1097,5285,130549,2960,16945,3535,17287,13385,1508,196,18802,44902,7315,1065,2649,252214,165307,196,349,1321,1290,235,54,35,83427
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,66172,54021,12151,291390,7247,240102,5561,46777,9004,45654,17053,4987,770,33088,50714,12872,2383,11239,116435,2329,32408,7048,30936,8685,3111,516,16201,1347,5256,1257,7341,123667,3232,14369,1956,14718,8368,1876,254,16887,49367,7616,1126,3898,240102,156672,189,367,1029,1023,191,93,49,80489
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017017,Wakema,67448,53139,14309,284003,5103,231887,3706,40862,12554,50211,21558,5215,987,30818,42401,12296,2194,9085,111982,1443,26953,9105,33147,9485,3050,575,15453,1118,4885,1151,5617,119905,2263,13909,3449,17064,12073,2165,412,15365,41283,7411,1043,3468,231887,151409,105,414,3691,906,189,13,54,75106
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,46455,36404,10051,191947,2154,155510,2449,29209,7930,27822,11639,2166,558,20501,36705,7117,1418,7996,75068,1082,20221,6364,19801,6121,1310,334,10167,835,2815,704,5314,80442,1367,8988,1566,8021,5518,856,224,10334,35870,4302,714,2682,155510,108514,53,159,423,455,118,13,36,45739
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,74886,59272,15614,307596,3744,247168,3298,47276,10073,51739,19948,3841,538,32278,45476,11711,3087,17903,120893,1422,31405,7488,34870,8466,2262,320,16214,880,4673,1583,11310,126275,1876,15871,2585,16869,11482,1579,218,16064,44596,7038,1504,6593,247168,167430,88,246,406,1056,328,11,54,77549
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,75583,65009,10574,309688,5530,243929,3302,37433,10474,56406,17057,5370,941,30968,59272,9151,2330,11225,122929,1440,28549,8731,42882,7605,3670,593,15540,1143,3734,1272,7770,121000,1862,8884,1743,13524,9452,1700,348,15428,58129,5417,1058,3455,243929,142464,121,218,1125,740,198,10,40,99013
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017012,Kyangin,26857,21527,5330,94512,1571,82447,3119,12680,2155,19705,5688,2072,250,7174,18059,5625,610,5310,38663,1952,8308,1639,13131,2065,1167,133,3505,524,2488,310,3441,43784,1167,4372,516,6574,3623,905,117,3669,17535,3137,300,1869,82447,65726,22,58,392,376,125,4,4,15740
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017009,Zalun,42073,33468,8605,166163,2040,137347,2260,29554,7836,26427,12366,1528,289,16902,24878,7508,1412,6387,64041,881,18227,5838,16468,5255,818,193,8447,343,2957,692,3922,73306,1379,11327,1998,9959,7111,710,96,8455,24535,4551,720,2465,137347,95173,45,165,1889,472,75,2,21,39505
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,59920,46301,13619,215552,3029,183010,3924,43927,9601,40536,16607,3150,306,20008,28744,10880,1883,3444,84425,2081,25520,6479,24750,5408,1794,194,9674,1010,4363,891,2261,98585,1843,18407,3122,15786,11199,1356,112,10334,27734,6517,992,1183,183010,133782,72,124,762,790,258,4,19,47199
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,26244,21076,5168,101232,1792,84264,1613,17146,4862,14094,5799,1670,247,10910,19462,4708,745,3008,40191,740,11709,4086,9860,2590,947,155,5425,276,1923,367,2113,44073,873,5437,776,4234,3209,723,92,5485,19186,2785,378,895,84264,57272,22,66,346,331,71,0,19,26137
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017008,Hinthada,86129,66508,19621,331052,7383,281350,7533,51992,17201,60055,21854,5636,834,35797,51653,17834,2891,8070,131065,3228,33871,12736,36503,8135,3225,513,17741,1218,7194,1432,5269,150285,4305,18121,4465,23552,13719,2411,321,18056,50435,10640,1459,2801,281350,200586,311,579,2152,1766,372,56,47,75481
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017013,Ingapu,57229,45612,11617,210645,3739,177589,3561,24368,5980,38183,11382,5851,404,20011,37423,11021,1731,17674,83821,1882,15756,4511,26270,4963,3689,228,9970,795,4310,826,10621,93768,1679,8612,1469,11913,6419,2162,176,10041,36628,6711,905,7053,177589,111957,66,155,1076,783,178,1,16,63357
MMR018,Nay Pyi Taw,MMR018D001,Nay Pyi Taw (North),MMR018003,Tatkon,51747,40621,11126,210570,6523,177910,7552,29896,4256,39766,25990,1818,208,24733,27922,8851,1118,5800,83900,4815,17775,3048,27560,7830,1053,128,12261,902,3612,567,4349,94010,2737,12121,1208,12206,18160,765,80,12472,27020,5239,551,1451,177910,138199,55,217,1612,813,275,3,24,36712
MMR018,Nay Pyi Taw,MMR018D001,Nay Pyi Taw (North),MMR018001,Zay Yar Thi Ri,26075,21221,4854,104339,6954,89610,14743,15865,889,10589,4349,1751,149,13755,17914,3787,348,5471,44623,11427,10769,605,6787,1763,1099,92,6801,408,1483,167,3222,44987,3316,5096,284,3802,2586,652,57,6954,17506,2304,181,2249,89610,70696,29,165,797,371,413,6,22,17111
MMR018,Nay Pyi Taw,MMR018D001,Nay Pyi Taw (North),MMR018008,Oke Ta Ra Thi Ri,18661,15918,2743,75717,5903,65007,4583,18232,1202,10623,4282,604,245,8845,11908,2301,267,1915,32874,3600,11951,882,7467,1337,379,129,4443,326,912,158,1290,32133,983,6281,320,3156,2945,225,116,4402,11582,1389,109,625,65007,48480,18,120,671,159,371,3,16,15169
MMR018,Nay Pyi Taw,MMR018D001,Nay Pyi Taw (North),MMR018005,Poke Ba Thi Ri,27616,21760,5856,109268,7223,93292,9149,20343,1824,12201,2687,4414,396,13620,20753,4658,466,2781,45551,6853,13937,1434,8190,1134,2590,165,6714,440,2036,247,1811,47741,2296,6406,390,4011,1553,1824,231,6906,20313,2622,219,970,93292,72935,33,137,1178,454,650,3,67,17835
MMR018,Nay Pyi Taw,MMR018D002,Nay Pyi Taw (South),MMR018006,Pyinmana,39663,30164,9499,177417,10148,153639,7604,31178,3351,32711,6623,3654,643,22149,29487,8930,1061,6248,73549,4624,20364,2317,20249,3074,2321,453,11081,1055,3784,585,3642,80090,2980,10814,1034,12462,3549,1333,190,11068,28432,5146,476,2606,153639,116868,147,469,1767,966,1163,46,36,32177
MMR018,Nay Pyi Taw,MMR018D002,Nay Pyi Taw (South),MMR018007,Lewe,65174,51661,13513,277056,7337,226685,7845,53558,9017,48380,22895,2644,385,34607,32333,9377,1626,4018,108931,5154,33326,6168,30641,6165,1555,260,17509,974,3726,852,2601,117754,2691,20232,2849,17739,16730,1089,125,17098,31359,5651,774,1417,226685,159502,114,472,2120,976,474,9,66,62952
MMR018,Nay Pyi Taw,MMR018D002,Nay Pyi Taw (South),MMR018002,Za Bu Thi Ri,26320,18135,8185,91043,19416,95053,34562,17327,927,6748,1429,1589,239,9875,13919,3525,288,4625,43438,15836,11275,634,4222,569,933,146,4875,482,1563,158,2745,51615,18726,6052,293,2526,860,656,93,5000,13437,1962,130,1880,95053,82111,43,169,943,366,417,4,15,10985
MMR018,Nay Pyi Taw,MMR018D002,Nay Pyi Taw (South),MMR018004,Det Khi Na Thi Ri,6997,5680,1317,27423,23905,42581,965,18739,672,3980,2502,345,83,5213,7039,1203,157,1683,22567,617,13076,496,2787,857,229,59,2757,172,482,79,956,20014,348,5663,176,1193,1645,116,24,2456,6867,721,78,727,42581,33789,38,110,522,254,376,7,6,7479
